LIVRE	NOM	livre
joignant	VER:ppre	joindre
les	DET:ART	le
mains	NOM	main
et	KON	et
tombée	VER:pper	tomber
sur	PRP	sur
ses	DET:POS	son
deux	NUM	deux
genoux	NOM	genou
,	PUN	,
échevelée	VER:pper	écheveler
,	PUN	,
éperdue	VER:pper	éperdre
,	PUN	,
folle	ADJ	folle|fou
d'	PRP	de
effroi	NOM	effroi
,	PUN	,
madame	NOM	madame
!	SENT	!
ayez	VER:impe	avoir
pitié	NOM	pitié
.	SENT	.
Ils	PRO:PER	il
viennent	VER:pres	venir
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
ai	VER:pres	avoir
rien	ADV	rien
fait	VER:pper	faire
.	SENT	.
Voulez	VER:pres	vouloir
-vous	PRO:PER	vous
me	PRO:PER	me
voir	VER:infi	voir
mourir	VER:infi	mourir
de	PRP	de
cette	PRO:DEM	ce
horrible	ADJ	horrible
façon	NOM	façon
sous	PRP	sous
vos	DET:POS	votre
yeux	NOM	œil
?	SENT	?
Vous	PRO:PER	vous
avez	VER:pres	avoir
de	PRP	de
la	DET:ART	le
pitié	NOM	pitié
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
suis	VER:pres	suivre|être
sûre	ADJ	sûr
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
affreux	ADJ	affreux
.	SENT	.
Laissez	VER:pres	laisser
-moi	PRO:PER	moi
me	PRO:PER	me
sauver	VER:infi	sauver
.	SENT	.
Lâchez	VER:pres	lâcher
-moi	PRO:PER	moi
!	SENT	!
Grâce	NOM	grâce
!	SENT	!
Je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
mourir	VER:infi	mourir
comme	ADV	comme
cela	PRO:DEM	cela
!	SENT	!
--	PUN	--
Rends	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
enfant	NOM	enfant
!	SENT	!
dit	VER:pres	dire
la	DET:ART	le
recluse	NOM	reclus
.	SENT	.
--	PUN	--
Grâce	NOM	grâce
!	SENT	!
grâce	NOM	grâce
!	SENT	!
--	PUN	--
Rends	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
enfant	NOM	enfant
!	SENT	!
--	PUN	--
Lâchez	VER:pres	lâcher
-moi	PRO:PER	moi
,	PUN	,
au	PRP:det	au
nom	NOM	nom
du	PRP:det	du
ciel	NOM	ciel
!	SENT	!
--	PUN	--
Rends	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
enfant	NOM	enfant
!	SENT	!
»	PUN:cit	»
Cette	NAM	Cette
fois	NOM	foi|fois
encore	ADV	encore
,	PUN	,
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
retomba	VER:simp	retomber
,	PUN	,
épuisée	VER:pper	épuiser
,	PUN	,
rompue	VER:pper	rompre
,	PUN	,
ayant	VER:ppre	avoir
déjà	ADV	déjà
le	DET:ART	le
regard	NOM	regard
vitré	VER:pper	vitrer
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
qui	PRO:REL	qui
est	VER:pres	être
dans	PRP	dans
la	DET:ART	le
fosse	NOM	fosse
.	SENT	.
«Hélas	NOM	«Hélas
!	SENT	!
bégaya	VER:simp	bégayer|bégayer
-t-elle	PRO:PER	elle
,	PUN	,
vous	PRO:PER	vous
cherchez	VER:pres	chercher
votre	DET:POS	votre
enfant	NOM	enfant
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
cherche	VER:pres	chercher
mes	DET:POS	mon
parents	NOM	parent|parents
.	SENT	.
--	PUN	--
Rends	VER:pres	rendre
-moi	PRO:PER	moi
ma	DET:POS	mon
petite	NOM	petit
Agnès	NAM	Agnès
!	SENT	!
poursuivit	VER:simp	poursuivre
Gudule	ADJ	Gudule
.	SENT	.
Tu	PRO:PER	tu
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
où	PRO:REL	où
elle	PRO:PER	elle
est	VER:pres	être
?	SENT	?
Alors	ADV	alors
,	PUN	,
meurs	VER:pres	mourir
!	SENT	!
--	PUN	--
Je	PRO:PER	je
vais	VER:pres	aller
te	PRO:PER	te
dire	VER:infi	dire
.	SENT	.
J'	PRO:PER	je
étais	VER:impf	être
une	DET:ART	un
fille	NOM	fille
de	PRP	de
joie	NOM	joie
,	PUN	,
j'	PRO:PER	je
avais	VER:impf	avoir
un	DET:ART	un
enfant	NOM	enfant
,	PUN	,
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
pris	VER:pper	prendre
mon	DET:POS	mon
enfant	NOM	enfant
.	SENT	.
--	PUN	--
Ce	PRO:DEM	ce
sont	VER:pres	être
les	DET:ART	le
égyptiennes	NOM	égyptien
.	SENT	.
Tu	PRO:PER	tu
vois	VER:pres	voir
bien	ADV	bien
qu'	KON	que
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
tu	PRO:PER	tu
meures	VER:subp	mourir
.	SENT	.
Quand	KON	quand
ta	DET:POS	ton
mère	NOM	mère
l'	DET:ART	le
égyptienne	NOM	égyptien
viendra	VER:futu	venir
te	PRO:PER	te
réclamer	VER:infi	réclamer
,	PUN	,
je	PRO:PER	je
lui	PRO:PER	lui
dirai	VER:futu	dire
:	PUN	:
La	DET:ART	le
mère	NOM	mère
,	PUN	,
regarde	VER:pres	regarder
à	PRP	à
ce	PRO:DEM	ce
gibet	NOM	gibet
!	SENT	!
--	PUN	--
Ou	KON	ou
bien	ADV	bien
rends	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
enfant	NOM	enfant
.	SENT	.
--	PUN	--
Sais	VER:pres	savoir
-tu	PRO:PER	tu
où	PRO:REL	où
elle	PRO:PER	elle
est	VER:pres	être
,	PUN	,
ma	DET:POS	mon
petite	ADJ	petit
fille	NOM	fille
?	SENT	?
Tiens	INT	tiens
,	PUN	,
que	KON	que
je	PRO:PER	je
te	PRO:PER	te
montre	VER:pres	montrer
.	SENT	.
Voilà	ADV	voilà
son	DET:POS	son
soulier	NOM	soulier
,	PUN	,
tout	PRO:IND	tout
ce	PRO:DEM	ce
qui	PRO:REL	qui
m'	PRO:PER	me
en	PRO:PER	en
reste	VER:pres	rester
.	SENT	.
Sais	VER:pres	savoir
-tu	PRO:PER	tu
où	PRO:REL	où
est	VER:pres	être
le	DET:ART	le
pareil	NOM	pareil
?	SENT	?
Si	KON	si
tu	PRO:PER	tu
le	PRO:PER	le
sais	VER:pres	savoir
,	PUN	,
dis	VER:pres	dire
-le	PRO:PER	le
-moi	PRO:PER	moi
,	PUN	,
et	KON	et
si	KON	si
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
qu'	ADV	qu'
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
bout	NOM	bout
de	PRP	de
la	DET:ART	le
terre	NOM	terre
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
irai	VER:futu	aller
chercher	VER:infi	chercher
en	PRP	en
marchant	VER:ppre	marcher
sur	PRP	sur
les	DET:ART	le
genoux	NOM	genou
.	SENT	.
»	PUN:cit	»
En	ADJ	En
parlant	VER:ppre	parler
ainsi	ADV	ainsi
,	PUN	,
de	PRP	de
son	DET:POS	son
autre	ADJ	autre
bras	NOM	bras
tendu	VER:pper	tendre
hors	PRP	hors
de	PRP	de
la	DET:ART	le
lucarne	NOM	lucarne
elle	PRO:PER	elle
montrait	VER:impf	montrer
à	PRP	à
l'	DET:ART	le
égyptienne	NOM	égyptien
le	DET:ART	le
petit	ADJ	petit
soulier	NOM	soulier
brodé	VER:pper	broder
.	SENT	.
Il	PRO:PER	il
faisait	VER:impf	faire
déjà	ADV	déjà
assez	ADV	assez
jour	NOM	jour
pour	KON	pour
en	PRP	en
distinguer	VER:infi	distinguer
la	DET:ART	le
forme	NOM	forme
et	KON	et
les	DET:ART	le
couleurs	NOM	couleur
.	SENT	.
«Montrez	VER:pres	«Montrez
-moi	PRO:PER	moi
ce	PRO:DEM	ce
soulier	NOM	soulier
,	PUN	,
dit	VER:pres	dire
l'	DET:ART	le
égyptienne	NOM	égyptien
en	PRP	en
tressaillant	VER:ppre	tressaillir
.	SENT	.
Dieu	NOM	Dieu
!	SENT	!
Dieu	NOM	Dieu
!	SENT	!
»	PUN:cit	»
Et	NOM	Et
en	PRP	en
même	ADJ	même
temps	NOM	temps
,	PUN	,
de	PRP	de
la	DET:ART	le
main	NOM	main
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
libre	ADJ	libre
,	PUN	,
elle	PRO:PER	elle
ouvrait	VER:impf	ouvrer|ouvrir
vivement	ADV	vivement
le	DET:ART	le
petit	ADJ	petit
sachet	NOM	sachet
orné	VER:pper	orner
de	PRP	de
verroterie	NOM	verroterie
verte	ADJ	vert
qu'	PRO:REL	que
elle	PRO:PER	elle
portait	VER:impf	porter
au	PRP:det	au
cou	NOM	cou
.	SENT	.
--	PUN	--
Va	VER:pres	aller
!	SENT	!
va	VER:pres	aller
!	SENT	!
grommelait	VER:impf	grommeler
Gudule	NAM	Gudule
,	PUN	,
fouille	VER:pres	fouiller
ton	DET:POS	ton
amulette	NOM	amulette
du	PRP:det	du
démon	NOM	démon
!	SENT	!
»	PUN:cit	»
Tout	NOM	tout
à	PRP	à
coup	NOM	coup
elle	PRO:PER	elle
s'	PRO:PER	se
interrompit	VER:simp	interrompre
,	PUN	,
trembla	VER:simp	trembler
de	PRP	de
tout	PRO:IND	tout
son	DET:POS	son
corps	NOM	corps
,	PUN	,
et	KON	et
cria	VER:simp	crier
avec	PRP	avec
une	DET:ART	un
voix	NOM	voix
qui	PRO:REL	qui
venait	VER:impf	venir
du	PRP:det	du
plus	ADV	plus
profond	ADJ	profond
des	PRP:det	du
entrailles	NOM	entrailles
:	PUN	:
«Ma	VER:simp	«Ma
fille	NOM	fille
!	SENT	!
»	PUN:cit	»
L'	DET:ART	le
égyptienne	NOM	égyptien
venait	VER:impf	venir
de	PRP	de
tirer	VER:infi	tirer
du	PRP:det	du
sachet	NOM	sachet
un	DET:ART	un
petit	ADJ	petit
soulier	NOM	soulier
absolument	ADV	absolument
pareil	ADJ	pareil
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
.	SENT	.
À	PRP	à
ce	PRO:DEM	ce
petit	ADJ	petit
soulier	NOM	soulier
était	VER:impf	être
attaché	VER:pper	attacher
un	DET:ART	un
parchemin	NOM	parchemin
sur	PRP	sur
lequel	PRO:REL	lequel
ce	PRO:DEM	ce
_carme_	NOM	_carme_
était	VER:impf	être
écrit	VER:pper	écrire
:	PUN	:
_Quand	ADJ	_Quand
le	DET:ART	le
pareil	ADJ	pareil
retrouveras	VER:futu	retrouver
,	PUN	,
_	ADJ	_
_Ta	VER:simp	_Ta
mère	NOM	mère
te	PRO:PER	te
tendra	VER:futu	tendre
les	DET:ART	le
bras	NOM	bras
.	SENT	.
_	NOM	_
En	NAM	En
moins	ADV	moins
de	PRP	de
temps	NOM	temps
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
faut	VER:pres	falloir
à	PRP	à
l'	DET:ART	le
éclair	NOM	éclair
,	PUN	,
la	DET:ART	le
recluse	NOM	reclus
avait	VER:impf	avoir
confronté	VER:pper	confronter
les	DET:ART	le
deux	NUM	deux
souliers	NOM	soulier
,	PUN	,
lu	VER:pper	lire
l'	DET:ART	le
inscription	NOM	inscription
du	PRP:det	du
parchemin	NOM	parchemin
,	PUN	,
et	KON	et
collé	VER:pper	coller
aux	PRP:det	au
barreaux	NOM	barreau
de	PRP	de
la	DET:ART	le
lucarne	NOM	lucarne
son	DET:POS	son
visage	NOM	visage
rayonnant	ADJ	rayonnant
d'	PRP	de
une	DET:ART	un
joie	NOM	joie
céleste	ADJ	céleste
en	PRO:PER	en
criant	VER:ppre	crier
:	PUN	:
«Ma	VER:simp	«Ma
fille	NOM	fille
!	SENT	!
ma	DET:POS	mon
fille	NOM	fille
!	SENT	!
--	PUN	--
Ma	DET:POS	mon
mère	NOM	mère
!	SENT	!
»	PUN:cit	»
répondit	VER:simp	répondre
l'	DET:ART	le
égyptienne	NOM	égyptien
.	SENT	.
Ici	ADV	ici
nous	PRO:PER	nous
renonçons	VER:pres	renoncer
à	PRP	à
peindre	VER:infi	peindre
.	SENT	.
Le	DET:ART	le
mur	NOM	mur
et	KON	et
les	DET:ART	le
barreaux	NOM	barreau
de	PRP	de
fer	NOM	fer
étaient	VER:impf	être
entre	PRP	entre
elles	PRO:PER	elle
deux	NUM	deux
.	SENT	.
«Oh	NOM	«Oh
!	SENT	!
le	DET:ART	le
mur	NOM	mur
!	SENT	!
cria	VER:simp	crier
la	DET:ART	le
recluse	NOM	reclus
!	SENT	!
Oh	INT	oh
!	SENT	!
la	PRO:PER	la
voir	VER:infi	voir
et	KON	et
ne	ADV	ne
pas	ADV	pas
l'	PRO:PER	la|le
embrasser	VER:infi	embrasser
!	SENT	!
Ta	DET:POS	ton
main	NOM	main
!	SENT	!
ta	DET:POS	ton
main	NOM	main
!	SENT	!
»	PUN:cit	»
La	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
lui	PRO:PER	lui
passa	VER:simp	passer
son	DET:POS	son
bras	NOM	bras
à	PRP	à
travers	NOM	travers
la	DET:ART	le
lucarne	NOM	lucarne
,	PUN	,
la	DET:ART	le
recluse	NOM	reclus
se	PRO:PER	se
jeta	VER:simp	jeter
sur	PRP	sur
cette	PRO:DEM	ce
main	NOM	main
,	PUN	,
y	PRO:PER	y
attacha	VER:simp	attacher
ses	DET:POS	son
lèvres	NOM	lèvre
,	PUN	,
et	KON	et
y	PRO:PER	y
demeura	VER:simp	demeurer
,	PUN	,
abîmée	VER:pper	abîmer
dans	PRP	dans
ce	PRO:DEM	ce
baiser	NOM	baiser
,	PUN	,
ne	ADV	ne
donnant	VER:ppre	donner
plus	ADV	plus
d'	PRP	de
autre	ADJ	autre
signe	NOM	signe
de	PRP	de
vie	NOM	vie
qu'	KON	que
un	DET:ART	un
sanglot	NOM	sanglot
qui	PRO:REL	qui
soulevait	VER:impf	soulever
ses	DET:POS	son
hanches	NOM	hanche
de	PRP	de
temps	NOM	temps
en	PRP	en
temps	NOM	temps
.	SENT	.
Cependant	ADV	cependant
elle	PRO:PER	elle
pleurait	VER:impf	pleurer
à	PRP	à
torrents	NOM	torrent
,	PUN	,
en	PRP	en
silence	NOM	silence
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
ombre	NOM	ombre
,	PUN	,
comme	KON	comme
une	DET:ART	un
pluie	NOM	pluie
de	PRP	de
nuit	NOM	nuit
.	SENT	.
La	DET:ART	le
pauvre	ADJ	pauvre
mère	NOM	mère
vidait	VER:impf	vider
par	PRP	par
flots	NOM	flot
sur	PRP	sur
cette	PRO:DEM	ce
main	NOM	main
adorée	VER:pper	adorer
le	DET:ART	le
noir	ADJ	noir
et	KON	et
profond	ADJ	profond
puits	NOM	puits
de	PRP	de
larmes	NOM	larme
qui	PRO:REL	qui
était	VER:impf	être
au	PRP:det	au
dedans	NOM	dedans
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
et	KON	et
où	PRO:REL	où
toute	PRO:IND	tout
sa	DET:POS	son
douleur	NOM	douleur
avait	VER:impf	avoir
filtré	VER:pper	filtrer
goutté	VER:pper	goutter
à	PRP	à
goutte	NOM	goutte
depuis	PRP	depuis
quinze	NUM	quinze
années	NOM	année
.	SENT	.
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
releva	VER:simp	relever
,	PUN	,
écarta	VER:simp	écarter
ses	DET:POS	son
longs	ADJ	long
cheveux	NOM	cheveu
gris	ADJ	gris
de	PRP	de
dessus	ADV	dessus
son	DET:POS	son
front	NOM	front
,	PUN	,
et	KON	et
,	PUN	,
sans	PRP	sans
dire	VER:infi	dire
une	DET:ART	un
parole	NOM	parole
,	PUN	,
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
ébranler	VER:infi	ébranler
de	PRP	de
ses	DET:POS	son
deux	NUM	deux
mains	NOM	main
les	DET:ART	le
barreaux	NOM	barreau
de	PRP	de
sa	DET:POS	son
loge	NOM	loge
plus	ADV	plus
furieusement	ADV	furieusement
qu'	KON	que
une	DET:ART	un
lionne	NOM	lionne
.	SENT	.
Les	DET:ART	le
barreaux	NOM	barreau
tinrent	VER:simp	tenir
bon	ADJ	bon
.	SENT	.
Alors	ADV	alors
elle	PRO:PER	elle
alla	VER:simp	aller
chercher	VER:infi	chercher
dans	PRP	dans
un	DET:ART	un
coin	NOM	coin
de	PRP	de
sa	DET:POS	son
cellule	NOM	cellule
un	DET:ART	un
gros	ADJ	gros
pavé	NOM	pavé
qui	PRO:REL	qui
lui	PRO:PER	lui
servait	VER:impf	servir
d'	PRP	de
oreiller	NOM	oreiller
,	PUN	,
et	KON	et
le	PRO:PER	le
lança	VER:simp	lancer
contre	PRP	contre
eux	PRO:PER	eux
avec	PRP	avec
tant	ADV	tant
de	PRP	de
violence	NOM	violence
qu'	KON	que
un	DET:ART	un
des	PRP:det	du
barreaux	NOM	barreau
se	PRO:PER	se
brisa	VER:simp	briser
en	PRP	en
jetant	VER:ppre	jeter
mille	NUM	mille
étincelles	NOM	étincelle
.	SENT	.
Un	DET:ART	un
second	NUM	second
coup	NOM	coup
effondra	VER:simp	effondrer
tout	ADV	tout
à	PRP	à
fait	NOM	fait
la	DET:ART	le
vieille	ADJ	vieux
croix	NOM	croix
de	PRP	de
fer	NOM	fer
qui	PRO:REL	qui
barricadait	VER:impf	barricader
la	DET:ART	le
lucarne	NOM	lucarne
.	SENT	.
Alors	ADV	alors
avec	PRP	avec
ses	DET:POS	son
deux	NUM	deux
mains	NOM	main
elle	PRO:PER	elle
acheva	VER:simp	achever
de	PRP	de
rompre	VER:infi	rompre
et	KON	et
d'	PRP	de
écarter	VER:infi	écarter
les	DET:ART	le
tronçons	NOM	tronçon
rouillés	VER:pper	rouiller
des	PRP:det	du
barreaux	NOM	barreau
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
des	PRP:det	du
moments	NOM	moment
où	PRO:REL	où
les	DET:ART	le
mains	NOM	main
d'	PRP	de
une	DET:ART	un
femme	NOM	femme
ont	VER:pres	avoir
une	DET:ART	un
force	NOM	force
surhumaine	ADJ	surhumain
.	SENT	.
Le	DET:ART	le
passage	NOM	passage
frayé	VER:pper	frayer|frayer
,	PUN	,
et	KON	et
il	PRO:PER	il
fallut	VER:simp	falloir
moins	ADV	moins
d'	PRP	de
une	DET:ART	un
minute	NOM	minute
pour	PRP	pour
cela	PRO:DEM	cela
,	PUN	,
elle	PRO:PER	elle
saisit	VER:pres	saisir
sa	DET:POS	son
fille	NOM	fille
par	PRP	par
le	DET:ART	le
milieu	NOM	milieu
du	PRP:det	du
corps	NOM	corps
et	KON	et
la	PRO:PER	la
tira	VER:simp	tirer
dans	PRP	dans
sa	DET:POS	son
cellule	NOM	cellule
.	SENT	.
«Viens	NOM	«Viens
!	SENT	!
que	KON	que
je	PRO:PER	je
te	PRO:PER	te
repêche	VER:pres	repêcher
de	PRP	de
l'	DET:ART	le
abîme	NOM	abîme
!	SENT	!
»	PUN:cit	»
murmurait	VER:impf	murmurer
-elle	PRO:PER	elle
.	SENT	.
Quand	KON	quand
sa	DET:POS	son
fille	NOM	fille
fut	VER:simp	être
dans	PRP	dans
la	DET:ART	le
cellule	NOM	cellule
,	PUN	,
elle	PRO:PER	elle
la	PRO:PER	la
posa	VER:simp	poser
doucement	ADV	doucement
à	PRP	à
terre	NOM	terre
,	PUN	,
puis	ADV	puis
la	PRO:PER	la
reprit	VER:simp	reprendre
,	PUN	,
et	KON	et
la	DET:ART	le
portant	VER:ppre	porter
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
comme	KON	comme
si	KON	si
ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
toujours	ADV	toujours
que	KON	que
sa	DET:POS	son
petite	NOM	petit
Agnès	NAM	Agnès
,	PUN	,
elle	PRO:PER	elle
allait	VER:impf	aller
et	KON	et
venait	VER:impf	venir
dans	PRP	dans
l'	DET:ART	le
étroite	ADJ	étroit
loge	NOM	loge
,	PUN	,
ivre	ADJ	ivre
,	PUN	,
forcenée	ADJ	forcené
,	PUN	,
joyeuse	ADJ	joyeux
,	PUN	,
criant	ADJ	criant
,	PUN	,
chantant	ADJ	chantant
,	PUN	,
baisant	VER:ppre	baiser
sa	DET:POS	son
fille	NOM	fille
,	PUN	,
lui	PRO:PER	lui
parlant	VER:ppre	parler
,	PUN	,
éclatant	VER:ppre	éclater
de	PRP	de
rire	NOM	rire
,	PUN	,
fondant	VER:ppre	fonder|fondre
en	PRP	en
larmes	NOM	larme
,	PUN	,
le	DET:ART	le
tout	NOM	tout
à	PRP	à
la	DET:ART	le
fois	NOM	foi|fois
et	KON	et
avec	PRP	avec
emportement	NOM	emportement
.	SENT	.
«Ma	NOM	«Ma
fille	NOM	fille
!	SENT	!
ma	DET:POS	mon
fille	NOM	fille
!	SENT	!
disait	VER:impf	dire
-elle	PRO:PER	elle
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
ma	DET:POS	mon
fille	NOM	fille
!	SENT	!
la	DET:ART	le
voilà	ADV	voilà
.	SENT	.
Le	DET:ART	le
bon	ADJ	bon
Dieu	NOM	Dieu
me	PRO:PER	me
l'	PRO:PER	la|le
a	VER:pres	avoir
rendue	VER:pper	rendre
.	SENT	.
Eh	INT	eh
vous	PRO:PER	vous
!	SENT	!
venez	VER:pres	venir
tous	PRO:IND	tout
!	SENT	!
Y	PRO:PER	y
a	VER:pres	avoir
-t-il	PRO:PER	il
quelqu'un	PRO:IND	quelqu'un
là	ADV	là
pour	PRP	pour
voir	VER:infi	voir
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
ma	DET:POS	mon
fille	NOM	fille
?	SENT	?
Seigneur	NAM	Seigneur
Jésus	NAM	Jésus
,	PUN	,
qu'	PRO:REL	que
elle	PRO:PER	elle
est	VER:pres	être
belle	ADJ	beau
!	SENT	!
Vous	PRO:PER	vous
me	PRO:PER	me
l'	PRO:PER	la|le
avez	VER:pres	avoir
fait	VER:pper	faire
attendre	VER:infi	attendre
quinze	NUM	quinze
ans	NOM	an
,	PUN	,
mon	DET:POS	mon
bon	ADJ	bon
Dieu	NOM	Dieu
,	PUN	,
mais	KON	mais
c'	PRO:DEM	ce
était	VER:impf	être
pour	KON	pour
me	PRO:PER	me
la	PRO:PER	la
rendre	VER:infi	rendre
belle	ADJ	beau
.	SENT	.
--	PUN	--
Les	DET:ART	le
égyptiennes	NOM	égyptien
ne	ADV	ne
l'	PRO:PER	la|le
avaient	VER:impf	avoir
donc	ADV	donc
pas	ADV	pas
mangée	VER:pper	manger
!	SENT	!
Qui	PRO	qui
avait	VER:impf	avoir
dit	VER:pper	dire
cela	PRO:DEM	cela
?	SENT	?
Ma	DET:POS	mon
petite	ADJ	petit
fille	NOM	fille
!	SENT	!
ma	DET:POS	mon
petite	ADJ	petit
fille	NOM	fille
!	SENT	!
baise	VER:pres	baiser
-moi	PRO:PER	moi
.	SENT	.
Ces	PRO:DEM	ce
bonnes	ADJ	bon
égyptiennes	NOM	égyptien
!	SENT	!
J'	PRO:PER	je
aime	VER:pres	aimer
les	DET:ART	le
égyptiennes	NOM	égyptien
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
toi	PRO:PER	toi
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
donc	ADV	donc
cela	PRO:DEM	cela
que	PRO:REL	que
le	DET:ART	le
coeur	NOM	cœur
me	PRO:PER	me
sautait	VER:impf	sauter
chaque	PRO:IND	chaque
fois	NOM	foi|fois
que	PRO:REL	que
tu	PRO:PER	tu
passais	VER:impf	passer
.	SENT	.
Moi	PRO:PER	moi
qui	PRO:REL	qui
prenais	VER:impf	prendre
cela	PRO:DEM	cela
pour	KON	pour
de	PRP	de
la	DET:ART	le
haine	NOM	haine
!	SENT	!
Pardonne	VER:pres	pardonner
-moi	PRO:PER	moi
,	PUN	,
mon	DET:POS	mon
Agnès	NAM	Agnès
,	PUN	,
pardonne	VER:pres	pardonner
-moi	PRO:PER	moi
.	SENT	.
Tu	PRO:PER	tu
m'	PRO:PER	me
as	VER:pres	avoir
trouvée	VER:pper	trouver
bien	ADV	bien
méchante	ADJ	méchant
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
?	SENT	?
Je	PRO:PER	je
t'	PRO:PER	te
aime	VER:pres	aimer
.	SENT	.
--	PUN	--
Ton	DET:POS	ton
petit	ADJ	petit
signe	NOM	signe
au	PRP:det	au
cou	NOM	cou
,	PUN	,
l'	PRO:PER	la|le
as	VER:pres	avoir
-tu	PRO:PER	tu
toujours	ADV	toujours
?	SENT	?
voyons	VER:pres	voir
.	SENT	.
Elle	PRO:PER	elle
l'	PRO:PER	la|le
a	VER:pres	avoir
toujours	ADV	toujours
.	SENT	.
Oh	INT	oh
!	SENT	!
tu	PRO:PER	tu
es	VER:pres	être
belle	ADJ	beau
!	SENT	!
C'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
vous	PRO:PER	vous
ai	VER:pres	avoir
fait	VER:pper	faire
ces	PRO:DEM	ce
grands	ADJ	grand
yeux-là	NOM	yeux-là
,	PUN	,
mademoiselle	NOM	mademoiselle
.	SENT	.
Baise	VER:pres	baiser
-moi	PRO:PER	moi
.	SENT	.
Je	PRO:PER	je
t'	PRO:PER	te
aime	VER:pres	aimer
.	SENT	.
Cela	PRO:DEM	cela
m'	PRO:PER	me
est	VER:pres	être
bien	ADV	bien
égal	ADJ	égal
que	KON	que
les	DET:ART	le
autres	ADJ	autre
mères	NOM	mère
aient	VER:subp	avoir
des	PRP:det	du
enfants	NOM	enfant
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
moque	VER:pres	moquer
bien	ADV	bien
d'	PRP	de
elles	PRO:PER	elle
à	PRP	à
présent	NOM	présent
.	SENT	.
Elles	PRO:PER	elle
n'	ADV	ne
ont	VER:pres	avoir
qu'	ADV	qu'
à	PRP	à
venir	VER:infi	venir
.	SENT	.
Voici	ADV	voici
la	DET:ART	le
mienne	PRO:POS	mien
.	SENT	.
Voilà	ADV	voilà
son	DET:POS	son
cou	NOM	cou
,	PUN	,
ses	DET:POS	son
yeux	NOM	œil
,	PUN	,
ses	DET:POS	son
cheveux	NOM	cheveu
,	PUN	,
sa	DET:POS	son
main	NOM	main
.	SENT	.
Trouvez	VER:pres	trouver
-moi	PRO:PER	moi
quelque	PRO:IND	quelque
chose	NOM	chose
de	PRP	de
beau	ADJ	beau
comme	KON	comme
cela	PRO:DEM	cela
!	SENT	!
Oh	INT	oh
!	SENT	!
je	PRO:PER	je
vous	PRO:PER	vous
en	PRO:PER	en
réponds	VER:pres	répondre
qu'	KON	que
elle	PRO:PER	elle
aura	VER:futu	avoir
des	PRP:det	du
amoureux	NOM	amoureux
,	PUN	,
celle-là	ADJ	celle-là
!	SENT	!
J'	PRO:PER	je
ai	VER:pres	avoir
pleuré	VER:pper	pleurer
quinze	NUM	quinze
ans	NOM	an
.	SENT	.
Toute	PRO:IND	tout
ma	DET:POS	mon
beauté	NOM	beauté
s'	PRO:PER	se
en	PRO:PER	en
est	VER:pres	être
allée	VER:pper	aller
,	PUN	,
et	KON	et
lui	PRO:PER	lui
est	VER:pres	être
venue	VER:pper	venir
.	SENT	.
Baise	VER:pres	baiser
-moi	PRO:PER	moi
!	SENT	!
»	PUN:cit	»
Elle	NAM	Elle
